,GPU Name,Architecture,Foundry,Process Size,Transistors,Die Size,Release Date,Generation,Bus Interface,Base Clock,Boost Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Bandwidth,Shading Units,TMUs,ROPs,Compute Units,L1 Cache,L2 Cache,Pixel Rate,Texture Rate,FP32 (float),FP64 (double),TDP,DirectX,OpenGL,OpenCL,Vulkan,Shader Model,SMM Count,SM Count,Tensor Cores,RT Cores,L0 Cache,L3 Cache,Name
598,Broadwell GT3,Generation 8.0,Intel,14 nm,unknown,133 mm²,"Sep 5th, 2014",HD Graphics-M,Ring Bus,300 MHz,1000 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,384,48,6,,,,6.000 GPixel/s,48.00 GTexel/s,768.0 GFLOPS,192.0 GFLOPS,15 W,12,4.4,3.0,1.0,5.1,,,,,,,Iris Graphics 6100 Mobile
599,Broadwell GT3e,Generation 8.0,Intel,14 nm,unknown,unknown,"Sep 5th, 2014",HD Graphics-M,Ring Bus,300 MHz,1100 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,384,48,6,,,,6.600 GPixel/s,52.80 GTexel/s,844.8 GFLOPS,211.2 GFLOPS,15 W,12,4.4,3.0,1.0,5.1,,,,,,,Iris Pro Graphics 6200 Mobile
600,GF119S,Fermi 2.0,TSMC,40 nm,292 million,79 mm²,"Jul 1st, 2014",GeForce 700A,PCIe 2.0 x16,,,900 MHz,1024 MB,DDR3,64 bit,14.40 GB/s,48,8,4,,64 KB (per SM),128 KB,950.0 MPixel/s,3.800 GTexel/s,91.20 GFLOPS,7.600 GFLOPS,15 W,12,4.6,1.1,,5.1,,1.0,,,,,GeForce 705A
601,GK208,Kepler 2.0,TSMC,28 nm,"1,020 million",87 mm²,"Mar 17th, 2014",GeForce 700A,PCIe 3.0 x8,719 MHz,758 MHz,1001 MHz,1024 MB,DDR3,64 bit,16.02 GB/s,192,16,8,,16 KB (per SMX),512 KB,6.064 GPixel/s,12.13 GTexel/s,291.1 GFLOPS,12.13 GFLOPS,15 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce 710A
602,GF117,Fermi 2.0,TSMC,28 nm,585 million,116 mm²,"Jul 1st, 2014",GeForce 700A,PCIe 2.0 x16,,,1001 MHz,1024 MB,DDR3,64 bit,16.02 GB/s,96,16,8,,64 KB (per SM),128 KB,3.100 GPixel/s,12.40 GTexel/s,297.6 GFLOPS,24.80 GFLOPS,33 W,12,4.6,1.1,,5.1,,2.0,,,,,GeForce 720A
603,GF119S,Fermi 2.0,TSMC,40 nm,292 million,79 mm²,"Mar 17th, 2014",GeForce 800A,PCIe 2.0 x16,,,900 MHz,1024 MB,DDR3,64 bit,14.40 GB/s,48,8,4,,64 KB (per SM),128 KB,950.0 MPixel/s,3.800 GTexel/s,91.20 GFLOPS,7.600 GFLOPS,15 W,12,4.6,1.1,,5.1,,1.0,,,,,GeForce 800A
604,GF119S,Fermi 2.0,TSMC,40 nm,292 million,79 mm²,"Mar 17th, 2014",GeForce 800A,PCIe 2.0 x16,,,900 MHz,1024 MB,DDR3,64 bit,14.40 GB/s,48,8,4,,64 KB (per SM),128 KB,950.0 MPixel/s,3.800 GTexel/s,91.20 GFLOPS,7.600 GFLOPS,15 W,12,4.6,1.1,,5.1,,1.0,,,,,GeForce 800A
605,GF117,Fermi 2.0,TSMC,28 nm,585 million,116 mm²,"Mar 17th, 2014",GeForce 800M,PCIe 2.0 x16,,,900 MHz,1024 MB,DDR3,64 bit,14.40 GB/s,48,8,8,,64 KB (per SM),128 KB,1.476 GPixel/s,5.904 GTexel/s,141.7 GFLOPS,11.81 GFLOPS,15 W,12,4.6,1.1,,5.1,,1.0,,,,,GeForce 800M
606,GK208,Kepler 2.0,TSMC,28 nm,"1,020 million",87 mm²,"Jul 22nd, 2014",GeForce 800A,PCIe 3.0 x8,719 MHz,758 MHz,1001 MHz,1024 MB,DDR3,64 bit,16.02 GB/s,192,16,8,,16 KB (per SMX),512 KB,6.064 GPixel/s,12.13 GTexel/s,291.1 GFLOPS,12.13 GFLOPS,15 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce 805A
607,GK208,Kepler 2.0,TSMC,28 nm,"1,020 million",87 mm²,"Jul 22nd, 2014",GeForce 800A,PCIe 3.0 x8,719 MHz,758 MHz,900 MHz,1024 MB,DDR3,64 bit,14.40 GB/s,192,16,8,,16 KB (per SMX),512 KB,6.064 GPixel/s,12.13 GTexel/s,291.1 GFLOPS,12.13 GFLOPS,15 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce 810A
608,GF117,Fermi 2.0,TSMC,28 nm,585 million,116 mm²,"Mar 24th, 2014",GeForce 800M,PCIe 2.0 x16,738 MHz,888 MHz,900 MHz,1024 MB,DDR3,64 bit,14.40 GB/s,48,8,8,,64 KB (per SM),128 KB,1.776 GPixel/s,7.104 GTexel/s,85.25 GFLOPS,7.104 GFLOPS,15 W,12,4.6,1.1,,5.1,,1.0,,,,,GeForce 810M
609,GF117,Fermi 2.0,TSMC,28 nm,585 million,116 mm²,"Mar 17th, 2014",GeForce 800A,PCIe 2.0 x16,,,1001 MHz,1024 MB,DDR3,64 bit,16.02 GB/s,96,16,8,,64 KB (per SM),128 KB,2.500 GPixel/s,10.00 GTexel/s,240.0 GFLOPS,20.00 GFLOPS,15 W,12,4.6,1.1,,5.1,,2.0,,,,,GeForce 820A
610,GK208,Kepler 2.0,TSMC,28 nm,"1,020 million",87 mm²,"Jan 27th, 2014",GeForce 800M,PCIe 3.0 x8,850 MHz,941 MHz,900 MHz,1024 MB,DDR3,64 bit,14.40 GB/s,384,32,8,,16 KB (per SMX),512 KB,7.528 GPixel/s,30.11 GTexel/s,722.7 GFLOPS,30.11 GFLOPS,33 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce 825M
611,GM108,Maxwell,TSMC,28 nm,"1,020 million",77 mm²,"Jul 22nd, 2014",GeForce 800A,PCIe 3.0 x8,1082 MHz,1150 MHz,1001 MHz,2 GB,DDR3,64 bit,16.02 GB/s,256,16,8,,64 KB (per SMM),1024 KB,9.200 GPixel/s,18.40 GTexel/s,588.8 GFLOPS,18.40 GFLOPS,33 W,12,4.6,3.0,1.3,6.7 (5.1),2.0,,,,,,GeForce 830A
612,GM108,Maxwell,TSMC,28 nm,"1,020 million",77 mm²,"Mar 12th, 2014",GeForce 800M,PCIe 3.0 x8,1082 MHz,1150 MHz,900 MHz,2 GB,DDR3,64 bit,14.40 GB/s,256,16,8,,64 KB (per SMM),1024 KB,9.200 GPixel/s,18.40 GTexel/s,588.8 GFLOPS,18.40 GFLOPS,33 W,12,4.6,3.0,1.3,6.7 (5.1),2.0,,,,,,GeForce 830M
613,GM108,Maxwell,TSMC,28 nm,"1,020 million",77 mm²,"Mar 17th, 2014",GeForce 800A,PCIe 3.0 x8,1029 MHz,1124 MHz,1001 MHz,2 GB,DDR3,64 bit,16.02 GB/s,384,16,8,,64 KB (per SMM),1024 KB,8.992 GPixel/s,17.98 GTexel/s,863.2 GFLOPS,26.98 GFLOPS,33 W,12,4.6,3.0,1.3,6.7 (5.1),3.0,,,,,,GeForce 840A
614,GM108S,Maxwell,TSMC,28 nm,"1,020 million",77 mm²,"Mar 12th, 2014",GeForce 800M,PCIe 3.0 x8,1029 MHz,1124 MHz,1001 MHz,2 GB,DDR3,64 bit,16.02 GB/s,384,16,8,,64 KB (per SMM),1024 KB,8.992 GPixel/s,17.98 GTexel/s,863.2 GFLOPS,26.98 GFLOPS,33 W,12,4.6,3.0,1.3,6.7 (5.1),3.0,,,,,,GeForce 840M
615,GF117,Fermi 2.0,TSMC,28 nm,585 million,116 mm²,"Jul 1st, 2014",GeForce 700A,PCIe 2.0 x16,,,1001 MHz,1024 MB,DDR3,64 bit,16.02 GB/s,96,16,8,,64 KB (per SM),128 KB,3.100 GPixel/s,12.40 GTexel/s,297.6 GFLOPS,24.80 GFLOPS,33 W,12,4.6,1.1,,5.1,,2.0,,,,,GeForce GT 720A
616,GK208,Kepler 2.0,TSMC,28 nm,"1,020 million",87 mm²,"Jul 1st, 2014",GeForce 700A,PCIe 3.0 x8,719 MHz,758 MHz,1001 MHz,1024 MB,DDR3,64 bit,16.02 GB/s,384,32,8,,16 KB (per SMX),512 KB,6.064 GPixel/s,24.26 GTexel/s,582.1 GFLOPS,24.26 GFLOPS,33 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce GT 730A
617,GK208,Kepler 2.0,TSMC,28 nm,"1,020 million",87 mm²,"Mar 6th, 2014",GeForce 700M,PCIe 2.0 x8,719 MHz,758 MHz,900 MHz,2 GB,DDR3,64 bit,14.40 GB/s,384,32,8,,16 KB (per SMX),512 KB,6.064 GPixel/s,24.26 GTexel/s,582.1 GFLOPS,24.26 GFLOPS,33 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce GT 730M
618,GK106,Kepler,TSMC,28 nm,"2,540 million",221 mm²,"Mar 17th, 2014",GeForce 700A,PCIe 3.0 x16,628 MHz,719 MHz,1002 MHz,1024 MB,GDDR5,128 bit,64.13 GB/s,768,64,16,,16 KB (per SMX),256 KB,11.50 GPixel/s,46.02 GTexel/s,"1,104 GFLOPS",46.02 GFLOPS,55 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce GTX 760A
619,GM107,Maxwell,TSMC,28 nm,"1,870 million",148 mm²,"Mar 17th, 2014",GeForce 800A,PCIe 3.0 x16,902 MHz,902 MHz,900 MHz,2 GB,DDR3,128 bit,28.80 GB/s,640,40,16,,64 KB (per SMM),2 MB,14.43 GPixel/s,36.08 GTexel/s,"1,155 GFLOPS",36.08 GFLOPS,45 W,12,4.6,3.0,1.3,6.7 (5.1),5.0,,,,,,GeForce GTX 850A
620,GM107,Maxwell,TSMC,28 nm,"1,870 million",148 mm²,"Mar 12th, 2014",GeForce 800M,PCIe 3.0 x16,,,1001 MHz,2 GB,DDR3,128 bit,32.03 GB/s,640,40,16,,64 KB (per SMM),2 MB,14.43 GPixel/s,36.08 GTexel/s,"1,155 GFLOPS",36.08 GFLOPS,45 W,12,4.6,3.0,1.3,6.7 (5.1),5.0,,,,,,GeForce GTX 850M
621,GM107,Maxwell,TSMC,28 nm,"1,870 million",148 mm²,"Jan 13th, 2014",GeForce 800M,MXM-B (3.0),1020 MHz,1020 MHz,1253 MHz,2 GB,GDDR5,128 bit,80.19 GB/s,640,40,16,,64 KB (per SMM),2 MB,16.32 GPixel/s,40.80 GTexel/s,"1,306 GFLOPS",40.80 GFLOPS,75 W,12,4.6,3.0,1.3,6.7 (5.1),5.0,,,,,,GeForce GTX 860M
622,GK104,Kepler,TSMC,28 nm,"3,540 million",294 mm²,"Mar 10th, 2014",GeForce 800M,PCIe 3.0 x16,797 MHz,915 MHz,1250 MHz,2 GB,GDDR5,128 bit,80.00 GB/s,1152,96,16,,16 KB (per SMX),256 KB,21.96 GPixel/s,87.84 GTexel/s,2.108 TFLOPS,87.84 GFLOPS,75 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce GTX 860M
623,GK104,Kepler,TSMC,28 nm,"3,540 million",294 mm²,"Mar 12th, 2014",GeForce 800M,MXM-B (3.0),941 MHz,967 MHz,1250 MHz,3 GB,GDDR5,192 bit,120.0 GB/s,1344,112,24,,16 KB (per SMX),384 KB,27.08 GPixel/s,108.3 GTexel/s,2.599 TFLOPS,108.3 GFLOPS,100 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce GTX 870M
624,GK104,Kepler,TSMC,28 nm,"3,540 million",294 mm²,"Mar 12th, 2014",GeForce 800M,MXM-B (3.0),954 MHz,993 MHz,1250 MHz,8 GB,GDDR5,256 bit,160.0 GB/s,1536,128,32,,16 KB (per SMX),512 KB,31.78 GPixel/s,127.1 GTexel/s,3.050 TFLOPS,127.1 GFLOPS,122 W,12,4.6,3.0,1.2.175,6.5 (5.1),,,,,,,GeForce GTX 880M
625,GM204,Maxwell 2.0,TSMC,28 nm,"5,200 million",398 mm²,"Oct 7th, 2014",GeForce 900M,MXM-B (3.0),924 MHz,1038 MHz,1253 MHz,3 GB,GDDR5,192 bit,120.3 GB/s,1280,80,48,,48 KB (per SMM),1536 KB,49.82 GPixel/s,83.04 GTexel/s,2.657 TFLOPS,83.04 GFLOPS,unknown,12,4.6,3.0,1.3,6.8,10.0,,,,,,GeForce GTX 970M
