,link,name
395,/cpu-specs/a6-9220-soc.c3694,A6-9220 SoC
396,/cpu-specs/a6-9225-soc.c3696,A6-9225 SoC
397,/cpu-specs/ryzen-5-2500u.c1971,Ryzen 5 2500U
398,/cpu-specs/ryzen-7-2700u.c1970,Ryzen 7 2700U
399,/cpu-specs/ryzen-7-pro-2700u.c2000,Ryzen 7 PRO 2700U
400,/cpu-specs/celeron-3865u.c3104,Celeron 3865U
401,/cpu-specs/celeron-3965u.c3105,Celeron 3965U
402,/cpu-specs/celeron-j4005.c2072,Celeron J4005
403,/cpu-specs/celeron-j4105.c3279,Celeron J4105
404,/cpu-specs/core-i3-7100h.c3103,Core i3-7100H
405,/cpu-specs/core-i5-7300hq.c1998,Core i5-7300HQ
406,/cpu-specs/core-i5-7440hq.c3102,Core i5-7440HQ
407,/cpu-specs/core-i5-8250u.c1972,Core i5-8250U
408,/cpu-specs/core-i5-8350u.c1973,Core i5-8350U
409,/cpu-specs/core-i7-7700hq.c3098,Core i7-7700HQ
410,/cpu-specs/core-i7-7820hk.c3099,Core i7-7820HK
411,/cpu-specs/core-i7-7820hq.c3100,Core i7-7820HQ
412,/cpu-specs/core-i7-7920hq.c3101,Core i7-7920HQ
413,/cpu-specs/core-i7-8550u.c1974,Core i7-8550U
414,/cpu-specs/core-i7-8650u.c1975,Core i7-8650U
415,/cpu-specs/pentium-silver-j5005.c3282,Pentium Silver J5005
416,/cpu-specs/pentium-silver-n5000.c3277,Pentium Silver N5000
417,/cpu-specs/a6-9200-soc.c3698,A6-9200 SoC
418,/cpu-specs/a6-9210-soc.c3697,A6-9210 SoC
419,/cpu-specs/a9-9400-soc.c2061,A9-9400 SoC
420,/cpu-specs/a9-9410-soc.c2063,A9-9410 SoC
421,/cpu-specs/a9-9420-soc.c2060,A9-9420 SoC
422,/cpu-specs/a9-9420e-soc.c3693,A9-9420e SoC
423,/cpu-specs/a9-9425-soc.c2062,A9-9425 SoC
424,/cpu-specs/a9-9430-soc.c3692,A9-9430 SoC
425,/cpu-specs/fx-9800p.c3666,FX-9800P
426,/cpu-specs/fx-9830p.c3665,FX-9830P
427,/cpu-specs/gx-215jj.c3671,GX-215JJ
428,/cpu-specs/gx-217gi.c3674,GX-217GI
429,/cpu-specs/gx-224ij.c3676,GX-224IJ
430,/cpu-specs/gx-420gi.c3673,GX-420GI
431,/cpu-specs/core-i5-6350hq.c1997,Core i5-6350HQ
432,/cpu-specs/xeon-e3-1515m-v5.c3245,Xeon E3-1515M v5
433,/cpu-specs/xeon-e3-1545m-v5.c3247,Xeon E3-1545M v5
434,/cpu-specs/xeon-e3-1575m-v5.c3248,Xeon E3-1575M v5
435,/cpu-specs/e1-6015.c3566,E1-6015
436,/cpu-specs/fx-pro-8800p.c3668,FX PRO-8800P
437,/cpu-specs/fx-8800p.c3667,FX-8800P
438,/cpu-specs/atom-x3-3205rk.c2803,Atom x3-3205RK
439,/cpu-specs/celeron-3205u.c1798,Celeron 3205U
440,/cpu-specs/celeron-3755u.c1799,Celeron 3755U
441,/cpu-specs/core-i3-5005u.c1801,Core i3-5005U
442,/cpu-specs/core-i3-5010u.c1802,Core i3-5010U
443,/cpu-specs/core-i3-5015u.c2690,Core i3-5015U
444,/cpu-specs/core-i3-5020u.c2691,Core i3-5020U
445,/cpu-specs/core-i3-5157u.c1803,Core i3-5157U
446,/cpu-specs/core-i5-5200u.c1807,Core i5-5200U
447,/cpu-specs/core-i5-5250u.c1811,Core i5-5250U
448,/cpu-specs/core-i5-5257u.c1804,Core i5-5257U
449,/cpu-specs/core-i5-5287u.c1805,Core i5-5287U
450,/cpu-specs/core-i5-5300u.c1808,Core i5-5300U
451,/cpu-specs/core-i5-5350h.c2696,Core i5-5350H
452,/cpu-specs/core-i5-5350u.c1812,Core i5-5350U
453,/cpu-specs/core-i7-5500u.c1809,Core i7-5500U
454,/cpu-specs/core-i7-5550u.c1813,Core i7-5550U
455,/cpu-specs/core-i7-5557u.c1806,Core i7-5557U
456,/cpu-specs/core-i7-5600u.c1810,Core i7-5600U
457,/cpu-specs/core-i7-5650u.c1814,Core i7-5650U
458,/cpu-specs/core-m3-6y30.c3586,Core m3-6Y30
459,/cpu-specs/core-m5-6y54.c3587,Core m5-6Y54
460,/cpu-specs/core-m5-6y57.c3588,Core m5-6Y57
461,/cpu-specs/core-m7-6y75.c3589,Core m7-6Y75
462,/cpu-specs/pentium-3805u.c1800,Pentium 3805U
463,/cpu-specs/pentium-3825u.c2689,Pentium 3825U
464,/cpu-specs/xeon-e3-1505m-v5.c3249,Xeon E3-1505M v5
465,/cpu-specs/xeon-e3-1535m-v5.c3246,Xeon E3-1535M v5
466,/cpu-specs/nano-quadcore-c4650.c2798,Nano QuadCore C4650
467,/cpu-specs/nano-quadcore-c4700.c2796,Nano QuadCore C4700
468,/cpu-specs/a4-pro-3340b.c3561,A4 PRO-3340B
469,/cpu-specs/a4-5050.c1759,A4-5050
470,/cpu-specs/e1-2150.c1760,E1-2150
471,/cpu-specs/e1-6010.c3564,E1-6010
472,/cpu-specs/e2-3800.c2512,E2-3800
473,/cpu-specs/fx-7500.c3670,FX-7500
474,/cpu-specs/fx-7600p.c3669,FX-7600P
475,/cpu-specs/atom-z3735g.c2518,Atom Z3735G
476,/cpu-specs/atom-x5-e3930.c2595,Atom x5-E3930
477,/cpu-specs/atom-x5-e3940.c2596,Atom x5-E3940
478,/cpu-specs/atom-x7-e3950.c2597,Atom x7-E3950
479,/cpu-specs/celeron-n2807.c1886,Celeron N2807
480,/cpu-specs/celeron-n2808.c1887,Celeron N2808
481,/cpu-specs/celeron-n2830.c1880,Celeron N2830
482,/cpu-specs/celeron-n2840.c1881,Celeron N2840
483,/cpu-specs/celeron-n2930.c1890,Celeron N2930
484,/cpu-specs/celeron-n2940.c1891,Celeron N2940
485,/cpu-specs/core-m-5y10.c1783,Core M-5Y10
486,/cpu-specs/core-m-5y10a.c1784,Core M-5Y10a
487,/cpu-specs/core-m-5y10c.c1815,Core M-5Y10c
488,/cpu-specs/core-m-5y31.c1818,Core M-5Y31
489,/cpu-specs/core-m-5y51.c1817,Core M-5Y51
490,/cpu-specs/core-m-5y70.c1782,Core M-5Y70
491,/cpu-specs/core-m-5y71.c1816,Core M-5Y71
492,/cpu-specs/core-i5-4210u.c2028,Core i5-4210U
493,/cpu-specs/core-i7-4610m.c1774,Core i7-4610M
494,/cpu-specs/core-i7-4710hq.c1780,Core i7-4710HQ
495,/cpu-specs/core-i7-4712hq.c1781,Core i7-4712HQ
496,/cpu-specs/core-i7-4760hq.c1779,Core i7-4760HQ
497,/cpu-specs/core-i7-4770hq.c1778,Core i7-4770HQ
498,/cpu-specs/core-i7-4810mq.c1758,Core i7-4810MQ
499,/cpu-specs/core-i7-4860hq.c1777,Core i7-4860HQ
500,/cpu-specs/core-i7-4870hq.c1776,Core i7-4870HQ
501,/cpu-specs/core-i7-4910mq.c1757,Core i7-4910MQ
502,/cpu-specs/core-i7-4940mx.c1756,Core i7-4940MX
